combo_name,n_features,features,SSE,RMSE,Gain_vs_HW_%,training_time_s,epochs_run
3F+d_iv_lag+vega+rho,6,"delta, T, spy_ret, d_iv_lag, vega, rho",11.865226745605469,0.010004523311878712,-43.842712628167234,4.120500843000059,100
3F+gamma+vega,5,"delta, T, spy_ret, gamma, vega",11.869549751281738,0.010006345682124686,-43.89512063321541,4.011772698999948,100
3F+vix_mom_lag+vega,5,"delta, T, spy_ret, vix_mom_lag, vega",11.874969482421875,0.010008629910051798,-43.96082429363653,3.9454848139999967,100
3F+iv_lag+theta+vega,6,"delta, T, spy_ret, iv_lag, theta, vega",12.040236473083496,0.010078035592785535,-45.964363943939965,4.137659696000014,100
3F+vix_lag+theta,5,"delta, T, spy_ret, vix_lag, theta",12.155970573425293,0.010126356192711263,-47.36741399040538,3.980986389999998,100
3F+vix_lag+vix_mom,5,"delta, T, spy_ret, vix_lag, vix_mom",12.223504066467285,0.010154446134568996,-48.186125763951026,4.116198281000038,100
3F+vix_lag+vix_mom+theta,6,"delta, T, spy_ret, vix_lag, vix_mom, theta",12.260456085205078,0.010169783149585233,-48.63409685850255,4.03919608800004,100
3F+vix_lag+iv_lag+vix_mom_lag,6,"delta, T, spy_ret, vix_lag, iv_lag, vix_mom_lag",12.334694862365723,0.010200526411131982,-49.53409711285421,4.042828523000026,100
3F+vix_mom+gamma,5,"delta, T, spy_ret, vix_mom, gamma",12.355817794799805,0.010209256779678851,-49.790171435336525,4.06914134799996,100
3F+vix_mom+gamma+theta,6,"delta, T, spy_ret, vix_mom, gamma, theta",12.550700187683105,0.0102894546435976,-52.15274002646644,4.114863203000027,100
3F+vix_mom_lag+theta,5,"delta, T, spy_ret, vix_mom_lag, theta",12.558906555175781,0.010292818011640026,-52.25222621297421,4.047496486,100
3F+theta+vega+rho,6,"delta, T, spy_ret, theta, vega, rho",12.753514289855957,0.010372258123430542,-54.61146510954118,4.158057571000086,100
3F+vix_mom+vega,5,"delta, T, spy_ret, vix_mom, vega",12.773102760314941,0.010380220584244712,-54.84893707594085,4.021539655999959,100
3F+iv_lag+vega+rho,6,"delta, T, spy_ret, iv_lag, vega, rho",12.77531623840332,0.010381119950511714,-54.87577117691522,4.079836096999998,100
3F+vix_lag+iv_lag+rho,6,"delta, T, spy_ret, vix_lag, iv_lag, rho",12.792590141296387,0.01038813589746276,-55.08518352975833,4.073698282999999,100
3F+gamma+theta+rho,6,"delta, T, spy_ret, gamma, theta, rho",12.865135192871094,0.010417549114908263,-55.96465066763845,4.033337985000003,100
3F+vix_mom_lag+vega+rho,6,"delta, T, spy_ret, vix_mom_lag, vega, rho",12.878668785095215,0.010423027090886742,-56.12871905494019,3.993207570999971,100
3F+vix_mom+gamma+rho,6,"delta, T, spy_ret, vix_mom, gamma, rho",12.878976821899414,0.010423151741066448,-56.132453399884064,4.013291667999965,100
3F+vix_mom_lag+rho,5,"delta, T, spy_ret, vix_mom_lag, rho",12.912111282348633,0.01043655123948616,-56.534144052298394,4.072961659999976,100
3F+d_iv_lag+vix_mom+vega,6,"delta, T, spy_ret, d_iv_lag, vix_mom, vega",12.970195770263672,0.01045999905170442,-57.23830508372678,4.127139796000051,100
