model,mean,std,skew,kurtosis,pct_within_1std,q05,q25,q50,q75,q95
Analytic,0.0007421153713949025,0.008308582939207554,11.493762969970703,329.70343017578125,92.07642667341516,-0.0062193660996854305,-0.0014218318974599242,0.0003062676405534148,0.0023191242944449186,0.008026574738323689
3F,4.1257280827267095e-05,0.009565644897520542,6.242570400238037,156.14566040039062,84.73912860095322,-0.01209008414298296,-0.003957197070121765,5.3942203521728516e-06,0.00391717255115509,0.01134861633181572
3F+vix_lag,-0.00024888160987757146,0.011459380388259888,3.191082000732422,61.68220138549805,79.50736007423342,-0.01655079796910286,-0.005933195352554321,-0.00042779743671417236,0.005146652460098267,0.01583211123943329
3F+iv_lag,-0.0001414865255355835,0.011698584072291851,0.40858572721481323,9.901538848876953,76.22590577417859,-0.018127212300896645,-0.006464019417762756,-2.8073787689208984e-05,0.00620625913143158,0.017161641269922256
3F+d_iv_lag,-0.0005721889319829643,0.011601452715694904,1.180222511291504,33.03956604003906,78.13994685562444,-0.01762491650879383,-0.006508171558380127,-0.0005503296852111816,0.005359023809432983,0.01620882749557495
3F+vix_mom_lag,-0.0011136392131447792,0.012042800895869732,2.7185606956481934,47.83738327026367,78.53557720696782,-0.018297651782631874,-0.007223352789878845,-0.0014238953590393066,0.0046290382742881775,0.016319744288921356
3F+vix_mom,0.0006134998984634876,0.011619643308222294,3.163079023361206,63.06961441040039,79.56303513433717,-0.016053082421422005,-0.005090929567813873,0.0004750937223434448,0.006061136722564697,0.016804413869976997
3F+gamma,0.00016071865684352815,0.012338842265307903,3.112128257751465,60.04754638671875,78.81057826141972,-0.017509546130895615,-0.006142079830169678,7.042288780212402e-05,0.006125420331954956,0.01755148358643055
3F+theta,-0.00024065976322162896,0.01102058868855238,3.399691104888916,74.36648559570312,80.72377578134885,-0.0155000239610672,-0.005542352795600891,-0.00030916929244995117,0.004873886704444885,0.01458200253546238
3F+vega,-0.0003261097881477326,0.01085679605603218,3.9920766353607178,86.92140197753906,80.51204184065122,-0.015293871983885765,-0.005691438913345337,-0.0003865659236907959,0.00485539436340332,0.014017045497894287
3F+rho,0.0005234215641394258,0.01149310078471899,3.239576816558838,67.56028747558594,79.64232991690919,-0.016175130382180214,-0.005078315734863281,0.0005880445241928101,0.006149023771286011,0.015976373106241226
3F+vix_lag+iv_lag,0.00035124330315738916,0.009506749920547009,0.73924320936203,13.983391761779785,77.25252014003121,-0.013816802762448788,-0.004693567752838135,0.0003163963556289673,0.0053678229451179504,0.014284375123679638
3F+vix_lag+d_iv_lag,-0.00036213771090842783,0.00977860763669014,2.1961755752563477,51.111698150634766,78.98941330296512,-0.014511363580822945,-0.005187481641769409,-0.00046828389167785645,0.004308156669139862,0.013798288069665432
3F+vix_lag+vix_mom_lag,0.00023543386487290263,0.009400919079780579,5.8462371826171875,137.5107421875,83.10261925850942,-0.01201177854090929,-0.004007667303085327,0.0001235753297805786,0.004188947379589081,0.012021335773169994
3F+vix_lag+vix_mom,0.0002172667591366917,0.010152122005820274,4.033749580383301,91.45390319824219,80.31970981483825,-0.013922451995313168,-0.004674196243286133,1.2010335922241211e-05,0.004928678274154663,0.01412525400519371
3F+vix_lag+gamma,-0.0010200332617387176,0.009918608702719212,5.371294021606445,123.54135131835938,82.0085199713189,-0.014197183772921562,-0.005525946617126465,-0.0011046826839447021,0.0032498538494110107,0.011633011512458324
3F+vix_lag+theta,0.0003774498763959855,0.010119318030774593,3.8251943588256836,86.3653793334961,80.8756168543591,-0.013747772201895714,-0.00419694185256958,0.0001856684684753418,0.004784531891345978,0.014359434135258198
3F+vix_lag+vega,0.00021834854851476848,0.01153743825852871,3.0298333168029785,56.427947998046875,78.2099624615125,-0.015992868691682816,-0.005854710936546326,-0.0002171844244003296,0.005911156535148621,0.017066024243831635
3F+vix_lag+rho,-9.343452256871387e-05,0.010962321422994137,3.427516460418701,70.74955749511719,79.88443207220887,-0.015567627735435963,-0.0054688602685928345,-0.00014650821685791016,0.0051489174365997314,0.01482967846095562
3F+iv_lag+d_iv_lag,-0.00033183308551087976,0.008211365900933743,0.9456287026405334,31.1408748626709,79.96541397781434,-0.012073630467057228,-0.00420968234539032,-0.000306934118270874,0.0036676377058029175,0.011092618107795715
3F+iv_lag+vix_mom_lag,-9.78268071776256e-05,0.00983018334954977,0.7600105404853821,11.77952766418457,76.8661689653718,-0.014827966690063477,-0.005312144756317139,-0.00015829503536224365,0.00498083233833313,0.014654203318059444
3F+iv_lag+vix_mom,-0.00010730360372690484,0.00949280895292759,0.846104621887207,16.920120239257812,78.14247754017461,-0.014238730072975159,-0.004916936159133911,-7.972121238708496e-06,0.004657141864299774,0.013497586362063885
3F+iv_lag+gamma,0.00027803730336017907,0.00971841998398304,0.9791675806045532,16.754812240600586,77.2736091779493,-0.014274245128035545,-0.004801258444786072,0.00021953880786895752,0.0052471160888671875,0.014706118032336235
3F+iv_lag+theta,0.00043685315176844597,0.009616516530513763,1.0947309732437134,16.97240447998047,77.94424058374457,-0.013552633114159107,-0.004597708582878113,0.0002580583095550537,0.005161777138710022,0.014818144962191582
3F+iv_lag+vega,0.0004725868930108845,0.012417478486895561,0.650038480758667,10.084129333496094,75.45320342485977,-0.018401747569441795,-0.006518706679344177,0.0004461705684661865,0.007318764925003052,0.019157811999320984
3F+iv_lag+rho,-0.00040847714990377426,0.009047313593327999,1.4083638191223145,28.389404296875,78.13910329410773,-0.013648646883666515,-0.005089014768600464,-0.0004086047410964966,0.004207015037536621,0.012349165976047516
3F+d_iv_lag+vix_mom_lag,0.00027304852847009897,0.00943878572434187,2.086812973022461,54.39064407348633,79.32515078662111,-0.013519778847694397,-0.004250630736351013,0.000346355140209198,0.004894748330116272,0.013474528677761555
3F+d_iv_lag+vix_mom,0.00022184733825270087,0.009136378765106201,3.0296573638916016,77.64859771728516,80.38550761314269,-0.012547209858894348,-0.004181757569313049,7.750093936920166e-05,0.00441056489944458,0.013035873882472515
3F+d_iv_lag+gamma,-0.0002691403788048774,0.008478118106722832,3.4076273441314697,104.97136688232422,82.14517693702813,-0.011776489205658436,-0.003986768424510956,-0.0002678781747817993,0.003475755453109741,0.010792492888867855
3F+d_iv_lag+theta,0.0001943723764270544,0.009111271239817142,2.381514310836792,67.58599853515625,80.8933316462103,-0.012743925675749779,-0.0039072707295417786,0.00024023652076721191,0.004354923963546753,0.012576770968735218
3F+d_iv_lag+vega,-0.00012878207780886441,0.009119913913309574,2.6802501678466797,78.81143951416016,80.42009363532836,-0.012760433368384838,-0.004530057311058044,-0.0001488029956817627,0.004253506660461426,0.01232842542231083
3F+d_iv_lag+rho,0.0004701943544205278,0.009815466590225697,2.3935303688049316,60.68373489379883,79.64486060145937,-0.01328662596642971,-0.004374518990516663,0.0003873854875564575,0.005224078893661499,0.014082230627536774
3F+vix_mom_lag+vix_mom,-0.0008175034890882671,0.009953366592526436,3.577934980392456,74.83104705810547,79.59846471803957,-0.0147626968100667,-0.0057256221771240234,-0.0009204596281051636,0.0038276389241218567,0.012900074012577534
3F+vix_mom_lag+gamma,0.00023455418704543263,0.010638074018061161,4.200232982635498,88.70372772216797,80.63182757602598,-0.014311152510344982,-0.0049209147691726685,-1.595914363861084e-05,0.00504438579082489,0.014814690686762333
3F+vix_mom_lag+theta,-0.00033774031908251345,0.010287275537848473,3.8291032314300537,80.5042724609375,81.04348559618711,-0.014205927029252052,-0.00520363450050354,-0.0006225258111953735,0.004176408052444458,0.013844314962625504
3F+vix_mom_lag+vega,0.00047151758917607367,0.009997515939176083,3.9358632564544678,80.37469482421875,80.76257961111814,-0.013354891911149025,-0.004347696900367737,0.0003930032253265381,0.005135074257850647,0.013700302690267563
3F+vix_mom_lag+rho,-0.0006866256007924676,0.01041394006460905,3.5121984481811523,69.87657928466797,80.02615040701843,-0.015149146318435669,-0.005868837237358093,-0.0008061528205871582,0.004264801740646362,0.013436969369649887
3F+vix_mom+gamma,6.920161104062572e-05,0.010209022089838982,4.918992519378662,114.34390258789062,81.57999072082332,-0.013724488206207752,-0.004685238003730774,-7.332861423492432e-05,0.004523038864135742,0.013548376969993114
3F+vix_mom+theta,0.0003918361326213926,0.01113135740160942,3.073986291885376,63.86760330200195,79.50567295119997,-0.015469681471586227,-0.005104035139083862,0.00022903084754943848,0.005574777722358704,0.01612931117415428
