Model,SSE,MSE,RMSE,MAE,MeanError,MedianAE,R2,Training_time,Gain_vs_Analytic,Gain_Incremental,rank,added_features
3F+vix_mom+gamma+theta+vega,10.096569061279297,8.382304058313585e-05,0.0091554923725125,0.0058494359254837,0.0009710683953016,0.0042612850666046,-0.0549101255536972,12.4s,-20.56%,-0.81%,24,4
3F+vix_mom+gamma+theta+rho,9.330759048461914,7.746518541533e-05,0.0088014308731779,0.0055554425343871,0.0006478664581663,0.0040215104818344,0.0251032663092514,12.4s,-11.42%,7.58%,7,4
3F+vix_mom+gamma+vega+rho,9.862305641174316,8.187815494412099e-05,0.0090486548693228,0.0056005991064012,-5.644292832585052e-05,0.0040339827537536,-0.0304338056854636,12.3s,-17.77%,-5.70%,20,4
3F+vix_mom+theta+vega+rho,9.31393814086914,7.732553603431387e-05,0.0087934939605548,0.005541508551687,-0.0008399037760682,0.0039824694395065,0.0268607490375843,12.3s,-11.22%,5.56%,6,4
3F+gamma+theta+vega+rho,9.62478256225586,7.990620719010934e-05,0.0089390271948411,0.0054831872694194,6.859813584014773e-05,0.0039021372795104,-0.005616910016944,12.3s,-14.93%,-3.34%,12,4
3F+vix_lag+vix_mom_lag+vix_mom+gamma+theta,9.309928894042969,7.729225074132194e-05,0.0087916011477615,0.0058208890259265,-0.0013544452376663,0.0043119490146636,0.0272796433220787,12.3s,-11.17%,3.27%,5,5
3F+vix_lag+vix_mom_lag+vix_mom+gamma+vega,9.741979598999023,8.08791923603708e-05,0.0089932859601132,0.0059486022219061,-0.0011053601047024,0.0044256150722503,-0.0178618954169238,12.6s,-16.33%,-4.64%,15,5
3F+vix_lag+vix_mom_lag+vix_mom+gamma+rho,10.714699745178224,8.895484259307289e-05,0.0094315874906122,0.0061999280005693,0.0006395387463271,0.0046027079224586,-0.1194936799673573,12.5s,-27.94%,-9.98%,41,5
3F+vix_lag+vix_mom_lag+vix_mom+theta+vega,10.57492446899414,8.779440991767723e-05,0.0093698671238004,0.0060958713293075,-0.0008470842731185,0.004397727549076,-0.1048896740665676,12.5s,-26.27%,1.30%,38,5
3F+vix_lag+vix_mom_lag+vix_mom+theta+rho,10.212434768676758,8.478497288255604e-05,0.0092078755900889,0.0059476187452673,8.162111771525815e-05,0.004288375377655,-0.067016010948645,12.6s,-21.95%,3.43%,30,5
3F+vix_lag+vix_mom_lag+vix_mom+vega+rho,11.44809341430664,9.504357302394035e-05,0.0097490293375258,0.0065684770233929,0.0020307849626988,0.004920095205307,-0.1961201461347188,12.6s,-36.70%,-12.10%,67,5
3F+vix_lag+vix_mom_lag+gamma+theta+vega,11.258380889892578,9.346855476411637e-05,0.0096679136717347,0.0064171296544373,0.0008237300789915,0.0047238767147064,-0.176298594701346,12.5s,-34.44%,1.66%,60,5
3F+vix_lag+vix_mom_lag+gamma+theta+rho,10.892722129821776,9.043280777927768e-05,0.0095096165947569,0.0062935128808021,-0.0005943303694948,0.0046276599168777,-0.1380938217576919,12.3s,-30.07%,3.25%,45,5
3F+vix_lag+vix_mom_lag+gamma+vega+rho,12.299753189086914,0.0001021141641753,0.0101051553266323,0.0065692183561623,0.000498732086271,0.0047882199287414,-0.2851032962018025,12.2s,-46.87%,-12.92%,86,5
3F+vix_lag+vix_mom_lag+theta+vega+rho,12.391331672668455,0.0001028744607572,0.0101427048047956,0.0066963075660169,0.0014149451162666,0.0049538910388946,-0.2946716029232923,12.2s,-47.96%,-0.74%,89,5
