model,mean,std,skew,kurtosis,pct_within_1std,q05,q25,q50,q75,q95
Analytic,0.00033244292717427015,0.007017738185822964,4.884650707244873,71.75221252441406,91.83402379390789,-0.005721121095120907,-0.0013517322950065136,2.7361384127289057e-05,0.0012967303628101945,0.006443902850151062
ANN-3F,0.00013288733316585422,0.007060926407575607,4.397715091705322,66.82454681396484,90.87346721903513,-0.00721722049638629,-0.0016113738529384136,6.307236617431045e-05,0.001694211270660162,0.005882744677364826
ANN-4F,-8.784575038589537e-05,0.007519937120378017,3.728257179260254,53.5418815612793,89.10511328257964,-0.008689945563673973,-0.002372872084379196,-6.948329973965883e-05,0.0020379575435072184,0.0071309818886220455
