model,mean,std,skew,kurtosis,pct_within_1std,q05,q25,q50,q75,q95
3F+vega+rho,-0.000494392414111644,0.010057101957499981,4.929445743560791,115.70147705078125,82.16287120903935,-0.013665534555912018,-0.005273416638374329,-0.0005654990673065186,0.004120141267776489,0.012153968214988708
3F+iv_lag+vix_lag+vix_mom_lag,0.0006981330225244164,0.009464611299335957,0.7424297332763672,10.636722564697266,76.28330192360379,-0.01362234354019165,-0.00445711612701416,0.0005397647619247437,0.005607038736343384,0.015301033854484558
3F+iv_lag+vix_lag+vix_mom,0.00038570218021050096,0.009001086466014385,0.8251808881759644,12.120038986206055,76.8951689898797,-0.013087272644042969,-0.004414752125740051,0.000279843807220459,0.004974238574504852,0.014023013412952423
3F+iv_lag+vix_lag+gamma,0.0006526647484861314,0.009282964281737804,0.7087745666503906,14.071245193481445,77.0412864982441,-0.013126689940690994,-0.00432991236448288,0.0006087422370910645,0.005527190864086151,0.014378584921360016
3F+iv_lag+vix_lag+theta,0.001037171925418079,0.009079226292669773,0.6758308410644531,11.992259979248047,77.60500120380902,-0.012311313301324844,-0.0036856457591056824,0.0009048208594322205,0.0055609531700611115,0.014693230390548706
3F+iv_lag+vix_lag+vega,0.0009228329872712493,0.009046412073075771,0.7678653597831726,12.433835983276367,77.27955766245195,-0.012482888996601105,-0.00382821261882782,0.0007847994565963745,0.0055024996399879456,0.014480218291282654
3F+iv_lag+vix_lag+rho,0.001466128509491682,0.009190725162625313,0.829646646976471,12.48473072052002,76.7258055142755,-0.01200384646654129,-0.003433018922805786,0.0012434720993041992,0.006104055792093277,0.015401355922222137
3F+iv_lag+vix_mom_lag+vix_mom,0.00017370173009112477,0.009846118278801441,0.6411543488502502,11.108602523803711,75.59007397198862,-0.015185430645942688,-0.0052741169929504395,0.0002461150288581848,0.00555245578289032,0.014901556074619293
3F+iv_lag+vix_mom_lag+gamma,0.0008656178251840174,0.009291509166359901,0.7610946893692017,9.807342529296875,75.784343841064,-0.013205662369728088,-0.004280403256416321,0.0007511675357818604,0.005773484706878662,0.015061743557453156
3F+iv_lag+vix_mom_lag+theta,0.0006003070739097893,0.008896014653146267,1.024772047996521,16.53705406188965,77.21895210500536,-0.012578967958688736,-0.0041531287133693695,0.00043670833110809326,0.005136020481586456,0.013923309743404388
3F+iv_lag+vix_mom_lag+vega,0.0015055001713335514,0.009168082848191261,0.7780674695968628,10.699959754943848,75.46222115216976,-0.012250661849975586,-0.0035705789923667908,0.0013665631413459778,0.006383419036865234,0.015396125614643097
3F+iv_lag+vix_mom_lag+rho,0.0014388873241841793,0.009055604226887226,1.0208497047424316,13.571493148803711,76.28911341541374,-0.011940769851207733,-0.0034810304641723633,0.001265108585357666,0.006049513816833496,0.015159964561462402
3F+iv_lag+vix_mom+gamma,0.0011140996357426047,0.009138599969446659,0.9879854321479797,16.09099006652832,76.21190359565301,-0.012678496539592743,-0.0038423538208007812,0.0010867714881896973,0.005957603454589844,0.014587536454200745
3F+iv_lag+vix_mom+theta,-0.0008074191864579916,0.00901128351688385,0.8452614545822144,17.4563045501709,77.63654930220588,-0.014280132949352264,-0.005370095372200012,-0.0008467733860015869,0.003711909055709839,0.01249220222234726
3F+iv_lag+vix_mom+vega,0.00014500279212370515,0.009146153926849365,1.0929901599884033,19.255908966064453,77.08196694091373,-0.013460978865623474,-0.004784643650054932,9.435415267944336e-05,0.004882045090198517,0.01360611617565155
3F+iv_lag+vix_mom+rho,0.0008864958654157817,0.009033595211803913,1.295403003692627,26.4764461517334,77.24551892470797,-0.012753225862979889,-0.0038246437907218933,0.0009465217590332031,0.00555795431137085,0.013887181878089905
3F+iv_lag+gamma+theta,0.0007571426685899496,0.008590813726186752,0.5826152563095093,8.275483131408691,77.1276286622776,-0.012038744986057281,-0.00379364937543869,0.000627957284450531,0.005147665739059448,0.013738244771957397
3F+iv_lag+gamma+vega,0.0005527522298507392,0.01044558733701706,0.7143442034721375,11.3970308303833,75.12100356161426,-0.0154280886054039,-0.005406796932220459,0.0004983693361282349,0.0063462033867836,0.016333602368831635
3F+iv_lag+gamma+rho,0.0003646304539870471,0.00836437102407217,1.1374499797821045,19.81235694885254,77.56349054802368,-0.011764317750930786,-0.004119396209716797,0.00023537874221801758,0.004639655351638794,0.012638553977012634
3F+iv_lag+theta+vega,-0.0017867289716377854,0.009517465718090534,0.6767873167991638,15.478986740112305,75.84328897227918,-0.016171883791685104,-0.006817854940891266,-0.0017815232276916504,0.003295004367828369,0.012268103659152985
