epoch,loss,val_loss
1,0.0013594660782487188,5.01157347427675e-05
2,0.00015759835202646042,4.766077626730916e-05
3,0.0002523928588586448,3.7805568210483454e-05
4,7.686828163620285e-05,4.7176230490501777e-05
5,9.670894939374289e-05,3.317607269740333e-05
6,7.262633183093119e-05,4.395159372315423e-05
7,4.881926671239347e-05,2.492720412096548e-05
8,3.08585503282808e-05,1.956375642629083e-05
9,2.5863099022229252e-05,2.2561980552525616e-05
10,1.8986025559953352e-05,1.5956581900785462e-05
11,1.5643571577697057e-05,2.6729048472349714e-05
12,1.3948265636553741e-05,1.2558103443744155e-05
13,1.24256051725396e-05,1.2307750684589049e-05
14,1.1350250042938514e-05,1.4122208491292105e-05
15,9.527831545191085e-06,1.0155255076346006e-05
16,9.289674270584691e-06,1.0403155479970768e-05
17,8.490355512515094e-06,1.3086472240262848e-05
18,8.109964696352545e-06,1.4775445170973974e-05
19,6.992695767977218e-06,1.20329784498321e-05
20,6.147395677294812e-06,1.2214702973036956e-05
21,0.00012678879661541572,6.210351977259913e-05
22,0.00015108212561668703,3.408884084532665e-05
23,0.00012991537896322596,5.6305517117786956e-05
24,0.0001239003713225313,3.228584525315551e-05
25,7.758573414512763e-05,2.9713566039534175e-05
26,5.0572837266427226e-05,2.6207919913040794e-05
27,3.6977856947678923e-05,2.0829111202290638e-05
