epoch,loss,val_loss
1,0.0002354269693352313,0.00011350307726365611
2,0.00016337636349780544,0.00011448344661523599
3,0.0001415630847852446,9.291656741612883e-05
4,0.0001161884216722338,8.439686909799607e-05
5,0.00010659336159626805,8.084538852473614e-05
6,9.80138023986044e-05,8.449274651458882e-05
7,9.318328392480837e-05,8.351292356848992e-05
8,8.973192480490822e-05,9.066666200791363e-05
9,8.720431347274741e-05,7.366939535533348e-05
10,8.433297173405599e-05,7.345898335153966e-05
11,8.155138959785137e-05,7.76584895698784e-05
12,7.942304134304681e-05,7.205721283478088e-05
13,7.844095555124538e-05,8.758312146667487e-05
14,7.623645882634072e-05,8.205876070424442e-05
15,7.361693263279661e-05,0.0001222922615645867
16,6.944567091727138e-05,9.23997801365093e-05
17,6.729171251193532e-05,8.148252400362585e-05
18,6.444477773966177e-05,0.00012330418041230518
19,5.6880733370959546e-05,0.00011965119628822733
20,5.580612098808669e-05,0.00011200490451886738
21,5.4643063809873826e-05,8.410165865289031e-05
22,5.4149831060029184e-05,0.00010669430403341558
23,5.3349379643296496e-05,0.00010074408800039225
24,5.2416398553719196e-05,0.00010910382161598799
