epoch,loss,val_loss
1,0.00012552284745321216,5.946756088521371e-05
2,7.466403364701192e-05,5.535104340739249e-05
3,6.172932523213921e-05,5.175063518375968e-05
4,5.358915367140013e-05,4.230545806416277e-05
5,4.9136857872312845e-05,4.546798119820546e-05
6,4.557319883195615e-05,4.622922732253494e-05
7,4.2362214364372016e-05,4.289935928647669e-05
8,4.037307542354609e-05,4.699935505855869e-05
9,3.8277489671863895e-05,4.542672314450853e-05
10,3.6862548865785274e-05,4.268047927302872e-05
11,3.5524833747001486e-05,4.535111441984916e-05
12,3.410882718818158e-05,4.614157331459933e-05
13,3.2745474535084396e-05,4.397926382715972e-05
14,3.200751797492487e-05,5.300816788425069e-05
15,3.073074458751225e-05,4.5025382538995194e-05
16,2.9444054267753202e-05,4.934356577156592e-05
