epoch,loss,val_loss
1,0.0001811123799282286,6.62624885017612e-05
2,7.321445399315994e-05,4.5291197785396775e-05
3,5.751263947729275e-05,4.4204480341838176e-05
4,4.070259283544857e-05,3.383579245972168e-05
5,3.293504247175935e-05,3.079704004388763e-05
6,2.7306292326726355e-05,3.105024121275626e-05
7,2.327932553034035e-05,2.200412096751827e-05
8,1.87873150582412e-05,2.2105331754286947e-05
9,1.6809387302581927e-05,1.8899396512983698e-05
10,1.4895990070815633e-05,1.9231009794821837e-05
11,1.3651353413579438e-05,1.8716960689586356e-05
12,1.2541107312428933e-05,1.8184706187303994e-05
13,1.1659568482481437e-05,1.842060450350918e-05
14,1.1145916704507228e-05,2.020293675465983e-05
15,1.0277258964301766e-05,1.914778128194952e-05
16,9.871732744914465e-06,1.9943698390086046e-05
17,9.39044080618795e-06,1.982478634965578e-05
18,8.822369684186247e-06,2.1794581081636864e-05
19,7.095092223861629e-06,2.0644702574939427e-05
20,6.9761788181799355e-06,2.105667070709416e-05
21,6.836797291950335e-06,2.0457623611814498e-05
22,6.764575518925898e-06,2.0778023153922647e-05
23,6.68765299209201e-06,2.0758510680294903e-05
24,6.549145251163768e-06,2.1110591242378013e-05
