combo_name,n_features,features,SSE,RMSE,Gain_vs_HW_%,training_time_s,epochs_run
3F+vix_mom+gamma+theta,6,"delta, T, spy_ret, vix_mom, gamma, theta",37.552330017089844,0.01722441483075172,-1.247601517914143,4.411448656999937,100
3F+vix_mom+gamma+rho,6,"delta, T, spy_ret, vix_mom, gamma, rho",37.7249641418457,0.01726396114079708,-1.713053090791794,4.467355897000061,100
3F+vix_lag+vix_mom_lag+vix_mom,6,"delta, T, spy_ret, vix_lag, vix_mom_lag, vix_mom",37.871925354003906,0.017297555162738197,-2.1092860340049535,4.42874491900011,100
3F+vix_mom+vega,5,"delta, T, spy_ret, vix_mom, vega",37.901710510253906,0.01730435583525232,-2.189591986519135,4.355772207999962,100
3F+vix_mom+gamma,5,"delta, T, spy_ret, vix_mom, gamma",37.912906646728516,0.017306911493311507,-2.2197787143148684,4.464339539000093,100
3F+vix_lag+vix_mom_lag+theta,6,"delta, T, spy_ret, vix_lag, vix_mom_lag, theta",38.007266998291016,0.01732843544813888,-2.4741906048618034,4.407929100999922,100
3F+vix_mom+theta+vega,6,"delta, T, spy_ret, vix_mom, theta, vega",38.14161682128906,0.017359035103193875,-2.836421053324467,4.428887889000066,100
3F+gamma+vega,5,"delta, T, spy_ret, gamma, vega",38.151763916015625,0.017361344025502167,-2.8637793824340507,4.428560360999995,100
3F+gamma+theta,5,"delta, T, spy_ret, gamma, theta",38.32331848144531,0.017400334059203486,-3.326320275936512,4.480152926999949,100
3F,3,"delta, T, spy_ret",38.523643493652344,0.017445752605467667,-3.8664312890421826,5.220650373000012,100
3F+vix_mom_lag+theta,5,"delta, T, spy_ret, vix_mom_lag, theta",38.73929214477539,0.017494513605101646,-4.447857493137786,4.41966143500008,100
3F+vix_mom+theta,5,"delta, T, spy_ret, vix_mom, theta",38.87248611450195,0.01752456273767669,-4.806971560502626,4.328835034999997,100
3F+gamma+theta+vega,6,"delta, T, spy_ret, gamma, theta, vega",39.06658935546875,0.017568261238007345,-5.330307598127959,4.383923748000029,100
3F+vix_lag+gamma+rho,6,"delta, T, spy_ret, vix_lag, gamma, rho",39.16277313232422,0.017589874884660853,-5.589635759845701,4.34205005299998,100
3F+vix_lag+theta+vega,6,"delta, T, spy_ret, vix_lag, theta, vega",39.17502975463867,0.017592627187040532,-5.6226817415859776,4.365248086999941,100
3F+gamma,4,"delta, T, spy_ret, gamma",39.17955017089844,0.01759364216653752,-5.6348695686517125,4.463701436000008,100
3F+theta+rho,5,"delta, T, spy_ret, theta, rho",39.1806640625,0.017593892262198086,-5.637872813802103,4.465637706000052,100
3F+vix_lag+vix_mom+gamma,6,"delta, T, spy_ret, vix_lag, vix_mom, gamma",39.25286102294922,0.01761009465388354,-5.832528353925448,4.4941768539999885,100
3F+vix_mom_lag+gamma+theta,6,"delta, T, spy_ret, vix_mom_lag, gamma, theta",39.25951385498047,0.01761158692775887,-5.850465544138661,4.452475626000023,100
3F+vix_mom_lag,4,"delta, T, spy_ret, vix_mom_lag",39.708526611328125,0.017712012840581583,-7.061081892324195,4.419102306000013,100
3F+vix_mom_lag+gamma+vega,6,"delta, T, spy_ret, vix_mom_lag, gamma, vega",39.982242584228516,0.01777295359228371,-7.79906767751235,4.39214929000002,100
3F+vix_mom_lag+vix_mom+rho,6,"delta, T, spy_ret, vix_mom_lag, vix_mom, rho",40.06520080566406,0.01779138238105039,-8.02273744561246,4.423472758000003,100
3F+gamma+theta+rho,6,"delta, T, spy_ret, gamma, theta, rho",40.955787658691406,0.017988032903572506,-10.423914224027286,4.457613012000024,100
3F+gamma+vega+rho,6,"delta, T, spy_ret, gamma, vega, rho",41.00696563720703,0.01799926823565931,-10.561898939566472,4.472313220999922,100
3F+vix_lag+theta+rho,6,"delta, T, spy_ret, vix_lag, theta, rho",41.14551544189453,0.018029649564428957,-10.935453267859852,4.4613486570000305,100
3F+vix_mom_lag+vix_mom+vega,6,"delta, T, spy_ret, vix_mom_lag, vix_mom, vega",41.30496597290039,0.01806455078449581,-11.365359583067303,4.453917507000028,100
3F+theta,4,"delta, T, spy_ret, theta",41.525054931640625,0.018112614328164627,-11.95875762741987,4.355744490999996,100
3F+vix_mom_lag+theta+rho,6,"delta, T, spy_ret, vix_mom_lag, theta, rho",41.95127487182617,0.01820533243173113,-13.107920585970145,4.476235688999964,100
3F+vix_lag,4,"delta, T, spy_ret, vix_lag",42.11465072631836,0.01824074758385958,-13.548410254806843,4.398797106000018,100
3F+vega,4,"delta, T, spy_ret, vega",42.25919723510742,0.018272023847990676,-13.938132738498798,4.431650502000025,100
3F+vix_mom,4,"delta, T, spy_ret, vix_mom",42.31124496459961,0.01828327257928867,-14.078462453675966,4.451092167000013,100
3F+vix_mom_lag+gamma+rho,6,"delta, T, spy_ret, vix_mom_lag, gamma, rho",43.010169982910156,0.01843366163729193,-15.962885649589587,4.4054240079999545,100
3F+rho,4,"delta, T, spy_ret, rho",43.36605453491211,0.018509768528775217,-16.92241219004864,4.403706134999993,100
