model,mean,std,skew,kurtosis,pct_within_1std,q05,q25,q50,q75,q95
Analytic,0.0005771612632088363,0.006830517668277025,3.8157193660736084,56.917903900146484,89.58278593145903,-0.00582258403301239,-0.0012348885647952557,9.781733388081193e-05,0.0017178854905068874,0.008169100619852543
6F_gamma+iv_lag,0.0009145213407464325,0.006507851183414459,2.8779075145721436,44.290489196777344,88.8639690702301,-0.006086359266191721,-0.0013826675713062286,0.0008803531527519226,0.002780737355351448,0.007728412747383118
8F_theta+iv_lag,-0.0005298506002873182,0.004412749782204628,-0.7526671290397644,27.691251754760742,85.98964002852746,-0.005991051904857159,-0.0019036903977394104,-0.00028470903635025024,0.0009910017251968384,0.004517681896686554
8F_rho+iv_lag,0.0007026822422631085,0.005949723534286022,3.5225436687469482,61.703216552734375,91.01572763785143,-0.005217898171395063,-0.0009313672780990601,0.0007107555866241455,0.0020245984196662903,0.005972609855234623
