epoch,loss,val_loss
1,0.001021979407270033,0.00015617730790988085
2,0.00018387898842806125,0.0001117711548488387
3,0.0001005276563252983,8.055858990966651e-05
4,7.448497981541496e-05,6.6321054873697e-05
5,6.694147015924756e-05,6.266775568519733e-05
6,6.336464717512568e-05,5.9992647209128336e-05
7,6.162784241799575e-05,6.243874588562903e-05
8,5.666334397815224e-05,6.042865737754255e-05
9,5.3774135617109445e-05,5.750344611972954e-05
10,5.075767548365765e-05,5.721350671213562e-05
11,5.1328807062535095e-05,5.502309754016702e-05
12,4.326584931755534e-05,5.443804335906558e-05
13,3.998715319306566e-05,5.3848612367346504e-05
14,3.6231690182442115e-05,4.789974389041163e-05
15,3.405933119553145e-05,6.013110358556636e-05
16,3.569002512807094e-05,4.619265494435846e-05
17,3.046216404313743e-05,4.030026249779439e-05
18,2.881262421435836e-05,4.58489627230089e-05
19,2.7385114771876142e-05,4.094447031851208e-05
20,2.6178494400895026e-05,4.8899390435508394e-05
21,2.5502471995174797e-05,3.8427440188115725e-05
22,2.633754840457979e-05,4.19590653564228e-05
23,2.3461989662286618e-05,3.9543688274079614e-05
24,2.4042765647357002e-05,3.511715823378836e-05
25,2.095890884712024e-05,3.84026205513995e-05
26,2.1560403308060028e-05,3.2382793619945005e-05
27,2.140958259455784e-05,3.952422980546544e-05
28,1.9266458724052784e-05,3.1287998240259185e-05
29,1.8457473424471253e-05,3.1060100136907444e-05
30,1.956091026118091e-05,3.593808154770765e-05
31,1.8229389542494362e-05,2.99762078460238e-05
32,1.7671918068762716e-05,2.8803749785311084e-05
33,1.66930927257959e-05,2.6754181097506564e-05
34,1.7038859835175128e-05,3.0683818039278776e-05
35,1.5767770033313805e-05,2.6625887618555073e-05
36,1.621951886567657e-05,2.810461905748222e-05
37,1.5181171641952227e-05,3.1224115247141526e-05
38,1.5062347620575883e-05,2.5105217588361484e-05
39,1.4545094080291226e-05,2.5495846434372044e-05
40,1.3588878503539421e-05,2.724666200037973e-05
41,1.3568129252545878e-05,2.3930789012638343e-05
42,1.4307478134150708e-05,2.5232120179907724e-05
43,1.3521773007207821e-05,2.6613362403319723e-05
44,1.3121198052485697e-05,2.1524824977821783e-05
45,1.2623982188532142e-05,2.2517555654151995e-05
46,1.3342062754192863e-05,2.226200409438661e-05
47,1.2125486478970175e-05,2.184281967743118e-05
48,1.1878288018917187e-05,2.266452836844716e-05
49,1.1678387574305754e-05,2.1356795220602482e-05
50,1.1812229179971231e-05,1.904007543392557e-05
51,1.09598198381967e-05,2.1561629073592787e-05
52,1.145686272714082e-05,2.2448704157795873e-05
53,1.0622894043415292e-05,2.2195800667645926e-05
54,1.0720157622258701e-05,2.0646876502420735e-05
55,1.0826255542907215e-05,2.0656448602570283e-05
56,1.0401625739830659e-05,1.9792452898551954e-05
57,8.623366412417128e-06,1.790195097820894e-05
58,8.266728151734902e-06,1.8335852577896123e-05
59,8.35048752992601e-06,1.866030312669409e-05
60,8.235573449592966e-06,1.9269057868124644e-05
61,8.244127958534638e-06,1.7939303935084656e-05
62,8.337369747920076e-06,1.8038634991057734e-05
63,8.127982799388154e-06,1.816052920370718e-05
64,7.91443252225698e-06,1.767024908379729e-05
65,7.850242970880961e-06,1.8164553897766684e-05
66,7.789672745897187e-06,1.7891024270966227e-05
67,7.678250130216202e-06,1.7255399365960027e-05
68,7.744886638220045e-06,1.7399991098917173e-05
69,7.663661267737258e-06,1.785223467247003e-05
70,7.735975770597917e-06,1.7927955174930805e-05
71,7.6062185113016285e-06,1.7684337630422913e-05
72,7.620465469847107e-06,1.767072366476441e-05
73,7.702067417777183e-06,1.7366059779533316e-05
74,7.536702916198002e-06,1.7074297086120776e-05
75,7.458056604505106e-06,1.716707321956316e-05
76,7.455655713395254e-06,1.705679315477937e-05
77,7.537353465320646e-06,1.7050281892731316e-05
78,7.45387678839934e-06,1.704079542719228e-05
79,7.462210810950233e-06,1.7038757306409025e-05
80,7.418920464478393e-06,1.7011782408834126e-05
81,7.515556779595561e-06,1.7235706711934046e-05
82,7.41992016628501e-06,1.714625682798972e-05
83,7.4302622481957215e-06,1.7370884625241462e-05
84,7.431017124911464e-06,1.7085144226787936e-05
85,7.421156764254332e-06,1.6945154802291047e-05
86,7.3343350435544944e-06,1.6647302795528656e-05
87,7.281750574611967e-06,1.7019674184363492e-05
88,7.467440638689197e-06,1.6860277725072592e-05
89,7.290708553282301e-06,1.7045729469108057e-05
90,7.353417723241629e-06,1.730824718511788e-05
91,7.356163254542511e-06,1.6915122590906623e-05
92,7.419491634924566e-06,1.7099573999720025e-05
93,7.370629160333889e-06,1.7008980378818706e-05
94,7.3590148780116824e-06,1.6911109061841973e-05
95,7.337411467684184e-06,1.707553120411376e-05
96,7.207884481563541e-06,1.7045663099679587e-05
97,7.241530620065641e-06,1.691243975206665e-05
98,7.260136440797793e-06,1.7012281295099758e-05
