combo_name,n_features,features,SSE,RMSE,Gain_vs_HW_%,training_time_s,epochs_run
3F+iv_lag+d_iv_lag,5,"delta, T, spy_ret, iv_lag, d_iv_lag",31.918415069580078,0.011531963956953682,48.65524098508152,8.0905755,100
3F+iv_lag+d_iv_lag+vega,6,"delta, T, spy_ret, iv_lag, d_iv_lag, vega",31.9605770111084,0.011539577892871397,48.58741823377467,8.137153722999983,100
3F+vix_lag+d_iv_lag+vega,6,"delta, T, spy_ret, vix_lag, d_iv_lag, vega",32.04532241821289,0.01155486670987814,48.45109465705835,8.116375173000051,100
3F+d_iv_lag+theta,5,"delta, T, spy_ret, d_iv_lag, theta",32.23486328125,0.011588988545297439,48.14619449472557,8.253083087999926,100
3F+vix_lag+d_iv_lag+gamma,6,"delta, T, spy_ret, vix_lag, d_iv_lag, gamma",32.3426628112793,0.011608350265350086,47.97278548054958,8.096047103000046,100
3F+d_iv_lag+vix_mom+rho,6,"delta, T, spy_ret, d_iv_lag, vix_mom, rho",32.47480773925781,0.011632040660471826,47.76021385168549,8.123107269999991,100
3F+d_iv_lag+vega,5,"delta, T, spy_ret, d_iv_lag, vega",32.491764068603516,0.011635077029070394,47.73293747714952,8.309380467999972,100
3F+d_iv_lag+rho,5,"delta, T, spy_ret, d_iv_lag, rho",32.4935188293457,0.011635391208699247,47.730114725229036,8.257649904999994,100
3F+iv_lag+vix_mom+gamma,6,"delta, T, spy_ret, iv_lag, vix_mom, gamma",32.609619140625,0.011656159473630103,47.54335286718572,8.169757179000044,100
3F+d_iv_lag+gamma+vega,6,"delta, T, spy_ret, d_iv_lag, gamma, vega",32.65302658081055,0.011663914789319912,47.473526575657054,8.092177195999966,100
3F+iv_lag+gamma,5,"delta, T, spy_ret, iv_lag, gamma",32.740753173828125,0.01167957259000046,47.332407388884526,8.208139085000028,100
3F+iv_lag+theta+vega,6,"delta, T, spy_ret, iv_lag, theta, vega",32.83112335205078,0.011695680309388109,47.187035664979604,8.336903983999946,100
3F+d_iv_lag+gamma+theta,6,"delta, T, spy_ret, d_iv_lag, gamma, theta",32.85945129394531,0.011700724960339982,47.14146663071544,8.074153181000156,100
