epoch,loss,val_loss
1,0.0007338429395582231,8.372438326162255e-05
2,0.00012161207583966384,6.002659223519438e-05
3,8.790617847396321e-05,5.926656936111922e-05
4,7.892984324333248e-05,5.3421490165476725e-05
5,7.308223071786466e-05,5.186499292217634e-05
6,6.503166459574281e-05,4.693062455428518e-05
7,6.005813584480221e-05,4.34065122358591e-05
8,5.479222523697584e-05,4.258041083647975e-05
9,5.1948475146922416e-05,4.336227678168315e-05
10,5.03162981602643e-05,4.218563620687855e-05
11,4.7296719747860835e-05,4.2079865530959866e-05
12,4.56132728478178e-05,4.249138179582576e-05
13,4.45434195461017e-05,4.2837310639646056e-05
14,4.2778625356731936e-05,4.180490442715679e-05
15,4.1751165320435354e-05,3.865192366278702e-05
16,3.982720097140591e-05,4.1975329777243426e-05
17,3.898411161277161e-05,4.298756667486035e-05
18,3.786656711705474e-05,3.715945696864576e-05
19,3.674637101748022e-05,4.233368385739481e-05
20,3.5875725630861345e-05,4.0493207361235035e-05
21,3.5029695271220066e-05,3.942636440744376e-05
22,3.4668387922348765e-05,4.561338488464852e-05
23,3.3658598478936834e-05,4.2038434277753176e-05
24,3.2787677652609675e-05,3.917004094935394e-05
25,3.0303499839423413e-05,4.072378518651261e-05
26,2.9853715148917658e-05,4.2728891166230174e-05
27,2.9640601171611797e-05,4.477809295550636e-05
28,2.9652761837273093e-05,4.375642377985883e-05
29,2.938160569660363e-05,4.367150609570397e-05
30,2.9201503653568996e-05,4.239225408636911e-05
