epoch,loss,val_loss
1,0.00026845868441793943,6.729436758315335e-05
2,8.704778906195321e-05,5.4060487517682136e-05
3,7.983031212984697e-05,5.1046697218174266e-05
4,6.396986537262753e-05,4.880702472978298e-05
5,5.61544078176382e-05,4.553993686677818e-05
6,4.656383043258157e-05,4.1424392041581485e-05
7,4.3306829546095005e-05,4.0712884789550206e-05
8,4.046144522108689e-05,4.221068517818942e-05
9,3.68007820003826e-05,4.056536481184365e-05
10,3.5363337625495764e-05,4.171485779349364e-05
11,3.3669406903810755e-05,4.686618080852684e-05
12,3.2275442747212555e-05,3.894759635194813e-05
13,3.057216138855519e-05,4.210862674503829e-05
14,2.9412536183656674e-05,4.656779628644958e-05
15,2.785027495596113e-05,4.219775976553309e-05
16,2.6556933909237082e-05,4.4781616303660473e-05
17,2.4942011520716587e-05,4.616495943820447e-05
18,2.4318463609579237e-05,4.512121874237588e-05
19,2.1225939311806434e-05,4.916970841084137e-05
20,2.0739737427084544e-05,4.8076536100242085e-05
21,2.0421184595944504e-05,4.854694903975919e-05
22,2.0226787201563994e-05,5.063373228269095e-05
23,2.0005304399518784e-05,5.144809359269445e-05
24,1.9666191724227553e-05,5.329213534812582e-05
