epoch,loss,val_loss
1,0.0006023348722813063,0.00011114784075695334
2,0.00018581159584963688,0.00010922397624376543
3,0.00016953641778087717,0.00011528149982796265
4,0.00016295713709173697,0.00011115439826523396
5,0.00015892544601554202,0.00010932204648544837
6,0.00015020382450113085,0.00010530592109442398
7,0.00013750488611732287,9.167484956304397e-05
8,0.00012648902025708524,9.053294556534815e-05
9,0.00011932409165257019,9.083879493393294e-05
10,0.00011540668671521457,9.327802298393403e-05
11,0.00011146748631148126,9.404552835100199e-05
12,0.0001083829671218627,9.298546466203597e-05
13,0.00010679073270363798,9.681471702326075e-05
14,0.00010505432476864819,9.544146629401816e-05
15,9.884903297537493e-05,8.962026429158502e-05
16,9.727969417677264e-05,9.437204726226518e-05
17,9.684075150655404e-05,0.00010100938502174536
18,9.62449562927388e-05,9.726083184512436e-05
19,9.579272679917908e-05,9.10257379833844e-05
20,9.494616711870234e-05,9.602029755149247e-05
21,9.412197630290545e-05,9.700688519985517e-05
22,9.169876713266039e-05,9.857369096499044e-05
23,9.099056744832915e-05,9.403887519133518e-05
24,9.113799419207563e-05,9.818099561188028e-05
25,9.099964683739841e-05,0.00010356355032168069
26,9.049500110129925e-05,9.55993225074076e-05
27,9.040558572003992e-05,9.874980993495314e-05
