model,mean,std,skew,kurtosis,pct_within_1std,q05,q25,q50,q75,q95
Analytic,0.0008805957622826099,0.0061075324192643166,3.9216368198394775,64.43199157714844,89.61591379328453,-0.0046859728172421455,-0.0009483229368925095,0.00039184661000035703,0.0022960230708122253,0.007450436241924763
6F,-0.00023205866455100477,0.001873999135568738,-0.21785394847393036,34.77788543701172,85.21367880436495,-0.002765260636806488,-0.0008397996425628662,-0.0001722276210784912,0.0005531758069992065,0.001977987587451935
8F theta,-0.000135699738166295,0.005833097267895937,-5.610779285430908,55.5598030090332,93.32444099020091,-0.004252240061759949,-0.00109056755900383,0.00023017823696136475,0.0015929583460092545,0.004916202276945114
8F rho,0.0002621185558382422,0.002504296600818634,0.6751285791397095,36.16469192504883,83.63773854410638,-0.0030752234160900116,-0.0006471686065196991,0.000265367329120636,0.001210525631904602,0.003527626395225525
