model,mean,std,skew,kurtosis,pct_within_1std,q05,q25,q50,q75,q95
Analytic,0.0015392141649499536,0.01737704873085022,10.692874908447266,249.85324096679688,92.7359349636414,-0.011616256088018417,-0.0020758684258908033,0.00031215266790241003,0.0030308226123452187,0.016192274168133736
delta+T+spy_ret,-0.00010998325888067484,0.016795797273516655,8.467522621154785,200.47938537597656,91.6859567392079,-0.015939824283123016,-0.004042968153953552,-0.0002801865339279175,0.0032211095094680786,0.013508489355444908
delta+T+spy_ret+vix_lag,9.547249646857381e-05,0.01731080748140812,6.407985210418701,130.68702697753906,88.36656856663984,-0.019249847158789635,-0.005950927734375,-0.00020609796047210693,0.0054307132959365845,0.01825609803199768
delta+T+spy_ret+vix_mom_lag,0.0007456724997609854,0.016896020621061325,7.897652626037598,171.43218994140625,89.91857257862299,-0.01686350628733635,-0.004608154296875,0.0003509223461151123,0.005215436220169067,0.01708802580833435
delta+T+spy_ret+vix_mom,0.002086102496832609,0.016559762880206108,8.045679092407227,167.8778533935547,90.04315521359851,-0.014986720867455006,-0.002838134765625,0.0016373693943023682,0.006144225597381592,0.017792342230677605
delta+T+spy_ret+gamma,-0.000943572202231735,0.016974108293652534,7.754471778869629,172.87098693847656,90.74683594420176,-0.017594316974282265,-0.005875453352928162,-0.0012882798910140991,0.0032104551792144775,0.014456242322921753
delta+T+spy_ret+theta,0.0009698218200355768,0.017047522589564323,5.4774885177612305,116.00792694091797,89.07315270610904,-0.017714669927954674,-0.004566788673400879,0.0007372498512268066,0.006068862974643707,0.018055198714137077
delta+T+spy_ret+vega,-0.0006361614796333015,0.01775904931128025,7.293026447296143,163.22238159179688,90.05476884906233,-0.019321858882904053,-0.0062255859375,-0.0007757395505905151,0.004371151328086853,0.015744350850582123
delta+T+spy_ret+rho,9.439390123588964e-05,0.017235293984413147,7.5313615798950195,173.8798065185547,90.4559671650852,-0.017636697739362717,-0.0050714462995529175,-3.065168857574463e-05,0.004680201411247253,0.015825875103473663
delta+T+spy_ret+vix_lag+vix_mom_lag,-2.226170545327477e-05,0.01467092428356409,6.544396877288818,140.01858520507812,89.95763662518311,-0.014901953749358654,-0.0040824562311172485,-0.00047150254249572754,0.0032311677932739258,0.014522901736199856
delta+T+spy_ret+vix_lag+vix_mom,0.001322351978160441,0.01509301457554102,8.106620788574219,168.4725341796875,90.68480857297455,-0.01361143495887518,-0.002860128879547119,0.0009955018758773804,0.004642322659492493,0.015222951769828796
delta+T+spy_ret+vix_lag+gamma,-0.0010653253411874175,0.015283518470823765,7.369966983795166,147.53109741210938,90.61459886767054,-0.01616043969988823,-0.005180820822715759,-0.0013325288891792297,0.002290889620780945,0.01250605657696724
delta+T+spy_ret+vix_lag+theta,-0.0005194065161049366,0.014985303394496441,6.436558723449707,135.8235626220703,90.15691605189183,-0.015933429822325706,-0.004362359642982483,-0.000862807035446167,0.002842515707015991,0.013744272291660309
delta+T+spy_ret+vix_lag+vega,0.0005291877896524966,0.015666266903281212,7.749827861785889,171.16957092285156,90.88831113985194,-0.014748913235962391,-0.0034300535917282104,0.00015850365161895752,0.003674432635307312,0.014742241241037846
delta+T+spy_ret+vix_lag+rho,-0.000532521225977689,0.015434501692652702,6.811347484588623,161.9821014404297,90.63782613859817,-0.01615278609097004,-0.004177838563919067,-0.0006267726421356201,0.002750873565673828,0.013207659125328064
delta+T+spy_ret+vix_mom_lag+vix_mom,-0.0006664238753728569,0.014983613975346088,7.21446418762207,153.8927459716797,90.41848679608832,-0.01603730395436287,-0.004697471857070923,-0.0008087158203125,0.002913355827331543,0.012869749218225479
delta+T+spy_ret+vix_mom_lag+gamma,0.0012833307264372706,0.015500113368034363,6.976269245147705,146.80343627929688,90.90441186174495,-0.013888653367757797,-0.0028046220541000366,0.0009989887475967407,0.004693225026130676,0.015243446454405785
delta+T+spy_ret+vix_mom_lag+theta,0.00022302634897641838,0.014993255026638508,6.581624984741211,138.09075927734375,90.27542792287491,-0.015258648432791233,-0.0036685019731521606,3.4168362617492676e-05,0.003608807921409607,0.014138907194137573
delta+T+spy_ret+vix_mom_lag+vega,-0.001372748869471252,0.015885697677731514,7.907726287841797,182.74977111816406,90.55758647539362,-0.017583413049578667,-0.005409896373748779,-0.0014114677906036377,0.0022638440132141113,0.012290913611650467
delta+T+spy_ret+vix_mom_lag+rho,4.587172225001268e-05,0.015559915453195572,7.150244235992432,151.92446899414062,90.5779103374553,-0.015506302937865257,-0.0040816813707351685,-0.0002498924732208252,0.0034869760274887085,0.014348826371133327
delta+T+spy_ret+vix_mom+gamma,0.0007820233586244285,0.015366769395768642,8.272649765014648,166.546875,91.35444023596796,-0.013762093149125576,-0.00319613516330719,0.00040577352046966553,0.003907129168510437,0.014062775298953056
delta+T+spy_ret+vix_mom+theta,-0.0006466745981015265,0.014564728364348412,7.24293851852417,151.83096313476562,90.44224195953704,-0.015702813863754272,-0.004180908203125,-0.000677742063999176,0.00251944363117218,0.012209875509142876
