model,mean,std,skew,kurtosis,pct_within_1std,q05,q25,q50,q75,q95
Analytic,0.001246230909600854,0.016221104189753532,12.661352157592773,334.2341003417969,93.00279301135554,-0.01094684936106205,-0.0022251042537391186,0.00026192422956228256,0.003053084947168827,0.014424987137317657
ANN-3F,-3.2362439128519327e-07,0.015293218195438385,10.14320182800293,282.6842346191406,92.38629181871929,-0.013453147374093533,-0.002660843078047037,-5.41625777259469e-05,0.002358807949349284,0.01157915685325861
ANN-4F,-3.830243804259226e-05,0.013253513723611832,7.221209526062012,202.5750274658203,91.25033128784327,-0.012387282215058804,-0.002841248642653227,-0.0001943563111126423,0.0024109575897455215,0.011683554388582706
