model,mean,std,skew,kurtosis,pct_within_1std,q05,q25,q50,q75,q95
3F+rho,0.0021229556296020746,0.018771709874272346,5.7225847244262695,94.08119201660156,86.48823059430889,-0.019994491711258888,-0.005348563194274902,0.00151824951171875,0.0082932747900486,0.023193359375
3F+vix_lag+iv_lag,0.002076017204672098,0.01294559333473444,3.8810031414031982,107.6318359375,82.69543973941367,-0.0152587890625,-0.003326067700982094,0.0018960833549499512,0.007087009027600288,0.018835414201021194
3F+vix_lag+d_iv_lag,0.0004092231101822108,0.01403399370610714,5.442607402801514,101.7373046875,85.94201339807019,-0.016783596947789192,-0.00482177734375,9.589269757270813e-05,0.004824714735150337,0.01708327792584896
3F+vix_lag+vix_mom_lag,-0.0009740942041389644,0.016036158427596092,6.03153133392334,104.39076232910156,87.71587486939954,-0.01904296875,-0.006978446617722511,-0.0014604777097702026,0.0039051957428455353,0.016167251393198967
3F+vix_lag+vix_mom,-0.0014640948502346873,0.0162440724670887,5.8007588386535645,99.16791534423828,86.57043205703398,-0.020863134413957596,-0.007680386304855347,-0.00174713134765625,0.0038637518882751465,0.0162353515625
3F+vix_lag+gamma,-0.0006788999307900667,0.016586657613515854,6.9299516677856445,116.43335723876953,88.62239567328376,-0.019019009545445442,-0.006622314453125,-0.0011503510177135468,0.00410044752061367,0.015953078866004944
3F+vix_lag+theta,-0.00151574716437608,0.016377655789256096,6.341268539428711,101.91394805908203,88.33276995882244,-0.019419219344854355,-0.00726318359375,-0.00213623046875,0.003072362393140793,0.015315976925194263
3F+vix_lag+vega,0.0007191362092271447,0.016674073413014412,6.526598930358887,114.64922332763672,88.90741195992871,-0.017634594812989235,-0.00506591796875,0.0002637431025505066,0.005372144281864166,0.01760452799499035
3F+vix_lag+rho,0.001797295524738729,0.016903964802622795,6.337269306182861,107.02615356445312,88.01932886730994,-0.017421308904886246,-0.00433349609375,0.0013299733400344849,0.006804492324590683,0.01953125
3F+iv_lag+d_iv_lag,0.0009205020032823086,0.01361081562936306,2.8694007396698,71.96942138671875,81.88725339561182,-0.017952995374798775,-0.00500650517642498,0.0006052814424037933,0.006230168044567108,0.01976456120610237
3F+iv_lag+vix_mom_lag,-0.00045388395665213466,0.013538135215640068,5.674703121185303,163.0369110107422,84.10746112715874,-0.018139032647013664,-0.0060721952468156815,-0.0007123276591300964,0.004519406706094742,0.016668105497956276
3F+iv_lag+vix_mom,0.002303127199411392,0.014082231558859348,5.098973751068115,143.0970001220703,83.2754594063057,-0.016302529722452164,-0.0035400390625,0.00208471342921257,0.0075463056564331055,0.02032230608165264
3F+iv_lag+gamma,0.0003510188253130764,0.01276306714862585,4.9619832038879395,144.1580352783203,83.3799397701432,-0.016488661989569664,-0.005246143788099289,0.00010187923908233643,0.0052993688732385635,0.016906285658478737
3F+iv_lag+theta,0.0013619137462228537,0.013160192407667637,4.357717514038086,130.74119567871094,83.86162497695287,-0.015625299885869026,-0.00413629412651062,0.0008905641734600067,0.0060324398800730705,0.018886981531977654
3F+iv_lag+vega,0.0011215207632631063,0.013156951405107975,4.555579662322998,163.8785400390625,84.79272939585766,-0.01606203056871891,-0.0038845762610435486,0.0010223388671875,0.005706787109375,0.017409352585673332
3F+iv_lag+rho,0.0014977778773754835,0.013498781248927116,3.8514962196350098,134.024658203125,83.0657304406613,-0.01690945401787758,-0.004061773419380188,0.0015417598187923431,0.00689697265625,0.01837211661040783
3F+d_iv_lag+vix_mom_lag,-0.0006780956173315644,0.014955679886043072,4.779924392700195,85.64837646484375,84.66366541699956,-0.02001953125,-0.00647510401904583,-0.000827789306640625,0.00445108488202095,0.017467135563492775
3F+d_iv_lag+vix_mom,0.0009461379377171397,0.015240727923810482,4.633316993713379,89.35211181640625,84.6244852805605,-0.019046101719141006,-0.004913417622447014,0.0008392333984375,0.006256103515625,0.019588997587561607
3F+d_iv_lag+gamma,0.0013093124143779278,0.015326423570513725,4.865607738494873,86.66522216796875,85.2767193165755,-0.01776978187263012,-0.004819557070732117,0.0009043067693710327,0.006627580150961876,0.019831961020827293
3F+d_iv_lag+theta,0.00016873114509508014,0.014574406668543816,5.4482855796813965,103.28568267822266,87.21652018929383,-0.018041960895061493,-0.0044904183596372604,0.00026942789554595947,0.004608154296875,0.015682194381952286
3F+d_iv_lag+vega,-0.0006098813028074801,0.01443554274737835,5.542075157165527,114.01724243164062,86.97913465675128,-0.0187144186347723,-0.005023082718253136,-0.000367138534784317,0.003755580633878708,0.014522806741297245
3F+d_iv_lag+rho,0.0026117535308003426,0.015689406543970108,4.764351844787598,80.50125122070312,84.82269067666401,-0.016763418912887573,-0.003667376935482025,0.00199928879737854,0.007812842726707458,0.021935565397143364
3F+vix_mom_lag+vix_mom,-0.000748670136090368,0.016565725207328796,6.091671943664551,107.4802017211914,86.75634564562719,-0.020531322807073593,-0.007110595703125,-0.0009663254022598267,0.00467633455991745,0.01705329865217209
3F+vix_mom_lag+gamma,0.0007991893216967583,0.016553882509469986,6.676630973815918,111.55557250976562,88.89742486632659,-0.017666518688201904,-0.0049913134425878525,0.0004513002932071686,0.005584716796875,0.017295386642217636
3F+vix_mom_lag+theta,-6.429897621273994e-05,0.01646074280142784,6.504001617431641,108.64755249023438,88.84748939831603,-0.018557708710432053,-0.00543212890625,-0.0003182850778102875,0.00445556640625,0.01616726629436016
3F+vix_mom_lag+vega,-0.00032442560768686235,0.016607627272605896,6.208594799041748,105.25269317626953,88.62085919734497,-0.019515138119459152,-0.0059008244425058365,-0.000354766845703125,0.004608498886227608,0.015682972967624664
3F+vix_mom_lag+rho,-0.000576924707274884,0.016864661127328873,5.918426036834717,99.64994812011719,87.84417061028824,-0.02017597109079361,-0.006421919912099838,-0.0007126033306121826,0.004486083984375,0.016732342541217804
3F+vix_mom+gamma,-0.000940853962674737,0.01667923666536808,6.556426525115967,121.33512878417969,88.50178231208899,-0.019653184339404106,-0.0067589618265628815,-0.00119888037443161,0.004036117345094681,0.01577289216220379
3F+vix_mom+theta,0.0002832920290529728,0.01623731479048729,6.760244846343994,130.17636108398438,88.98039456702108,-0.01786305010318756,-0.004930160939693451,2.8073787689208984e-05,0.0047158412635326385,0.01627510040998459
3F+vix_mom+vega,-0.00024973659310489893,0.016305267810821533,7.050200462341309,137.57928466796875,89.17936820109396,-0.018107954412698746,-0.00543840229511261,-0.0006216168403625488,0.0040283203125,0.01576491817831993
3F+vix_mom+rho,-0.0011961088748648763,0.01651059277355671,6.325173377990723,118.93888854980469,88.03392538872842,-0.019979795441031456,-0.006866455078125,-0.0014657005667686462,0.003631591796875,0.015695031732320786
3F+gamma+theta,-0.0009131379192695022,0.01712239719927311,6.663308143615723,115.51388549804688,89.37757359719747,-0.019382145255804062,-0.00632757693529129,-0.0012100301682949066,0.003650207072496414,0.015391739085316658
3F+gamma+vega,0.00024822301929816604,0.01699971593916416,5.982578754425049,97.23888397216797,89.37065945547292,-0.018188105896115303,-0.005405973643064499,-9.789317846298218e-05,0.004974365234375,0.0168094951659441
3F+gamma+rho,-0.00013730528007727116,0.01814335398375988,5.16316032409668,80.74689483642578,86.56889558109519,-0.02197265625,-0.007392901927232742,-0.00046603381633758545,0.0062003955245018005,0.019775390625
3F+theta+vega,-0.0004946308326907456,0.017713764682412148,6.458090305328369,114.63179016113281,89.3745006453199,-0.019879359751939774,-0.00640869140625,-0.0007428191602230072,0.004543963819742203,0.016359446570277214
3F+theta+rho,-0.00029379301122389734,0.016733823344111443,6.528068542480469,116.2413330078125,89.8400528547723,-0.018462950363755226,-0.005176171660423279,-0.000432528555393219,0.003937117755413055,0.01495361328125
3F+vega+rho,-0.00033230616827495396,0.017268607392907143,6.480134010314941,116.4801254272461,89.54658595046402,-0.01928383857011795,-0.005895946174860001,-0.0004385747015476227,0.004563907161355019,0.015705496072769165
3F+vix_lag+iv_lag+d_iv_lag,0.0001771478564478457,0.011720836162567139,2.733621120452881,76.48809051513672,82.56407104664741,-0.015869140625,-0.004718128591775894,-3.92720103263855e-05,0.00463678315281868,0.016450855880975723
3F+vix_lag+iv_lag+vix_mom_lag,-0.0015020119026303291,0.012441756203770638,4.610021591186523,132.77239990234375,82.66240550672977,-0.018583549186587334,-0.006585918366909027,-0.0015268325805664062,0.0033154822885990143,0.014411755837500095
3F+vix_lag+iv_lag+vix_mom,-0.0011773601872846484,0.012632979080080986,4.543453216552734,144.94244384765625,82.85139204720055,-0.01824571006000042,-0.006399869918823242,-0.0011880435049533844,0.0037904195487499237,0.015113300643861294
3F+vix_lag+iv_lag+gamma,0.0021619724575430155,0.01187765784561634,4.233382225036621,115.33904266357422,82.65395488906644,-0.013454798609018326,-0.002985810860991478,0.0018486566841602325,0.00665283203125,0.018228106200695038
3F+vix_lag+iv_lag+theta,-0.001968844560906291,0.012023454532027245,2.6098976135253906,93.82842254638672,82.48724724970808,-0.018902532756328583,-0.006744384765625,-0.00171661376953125,0.0029187053442001343,0.013223826885223389
3F+vix_lag+iv_lag+vega,-0.0003873095556627959,0.012087003327906132,2.720254421234131,105.01996612548828,83.07648577223281,-0.017211206257343292,-0.0052434951066970825,-0.0003085918724536896,0.004371313378214836,0.015468505211174488
3F+vix_lag+iv_lag+rho,0.0005287653184495866,0.01227967906743288,2.6685893535614014,80.47421264648438,82.54025566959622,-0.01607547514140606,-0.004730224609375,0.000195428729057312,0.005405992269515991,0.0171982292085886
3F+vix_lag+d_iv_lag+vix_mom_lag,0.0020187774207443,0.013836966827511787,5.312121391296387,97.20850372314453,85.20604142339131,-0.015207584016025066,-0.0034107770770788193,0.0016529522836208344,0.006622314453125,0.018539128825068474
3F+vix_lag+d_iv_lag+vix_mom,0.000997037161141634,0.013956530019640923,5.012267112731934,91.73486328125,85.28209698236125,-0.016357421875,-0.0046140775084495544,0.0006011798977851868,0.005740249529480934,0.018045293167233467
3F+vix_lag+d_iv_lag+gamma,-0.0013890804257243872,0.013943858444690704,5.2551493644714355,98.01646423339844,85.31820416692275,-0.019100714474916458,-0.006484087556600571,-0.00143364816904068,0.0032962486147880554,0.014595110900700092
