model,mean,std,skew,kurtosis,pct_within_1std,q05,q25,q50,q75,q95
Analytic (4F),0.0007697864784859121,0.01033125538378954,13.586322784423828,459.8126220703125,91.14451796351509,-0.00837712362408638,-0.0019248474854975939,0.00024006402236409485,0.0026135994121432304,0.010616938583552837
4F,9.91040506050922e-05,0.005536355078220367,15.939416885375977,1368.537353515625,93.179323211297,-0.004466317594051361,-0.0013526305556297302,2.3990869522094727e-05,0.0013658329844474792,0.004632598254829645
Analytic (5F),0.0007697864784859121,0.01033125538378954,13.586322784423828,459.8126220703125,91.14451796351509,-0.00837712362408638,-0.0019248474854975939,0.00024006402236409485,0.0026135994121432304,0.010616938583552837
5F,-6.575667794095352e-05,0.0028359892312437296,3.501659870147705,258.3472595214844,84.2866483902123,-0.0036941124126315117,-0.001214541494846344,-6.67870044708252e-05,0.0010742917656898499,0.0035583502613008022
Analytic (6F),0.0007747536292299628,0.01024078018963337,13.724976539611816,470.9419250488281,91.0762318224597,-0.008328661322593689,-0.0019192728213965893,0.00024195879814215004,0.002612252254039049,0.010611056350171566
6F,0.0002130113571183756,0.002768763806670904,1.029222846031189,67.71969604492188,84.36928868514528,-0.003304552286863327,-0.0008997097611427307,0.0002214685082435608,0.0013136491179466248,0.0036999594885855913
Analytic (8F),0.0007747536292299628,0.01024078018963337,13.724976539611816,470.9419250488281,91.0762318224597,-0.008328661322593689,-0.0019192728213965893,0.00024195879814215004,0.002612252254039049,0.010611056350171566
8F,6.300007225945592e-05,0.0011444734409451485,4.700418472290039,350.6864013671875,87.29469625671696,-0.001213586307130754,-0.0003117471933364868,3.933906555175781e-05,0.0004116073250770569,0.001411625649780035
